,Relacao Bloco,Relacao Base Toda
664,100.0,50.0
665,100.0,87.5
666,100.0,66.66666666666666
667,100.0,35.0
668,100.0,25.0
669,100.0,100.0
670,100.0,33.33333333333333
671,100.0,33.33333333333333
672,100.0,41.666666666666664
673,100.0,100.0
674,100.0,80.0
675,100.0,33.33333333333333
676,100.0,100.0
677,100.0,25.0
678,100.0,56.666666666666664
679,100.0,59.00000000000001
680,100.0,33.33333333333333
681,100.0,100.0
682,100.0,33.33333333333333
683,100.0,83.33333333333333
684,100.0,66.66666666666666
685,100.0,100.0
686,100.0,100.0
687,100.0,50.0
688,100.0,100.0
689,100.0,83.33333333333334
690,100.0,43.75
691,100.0,50.0
692,100.0,54.44444444444445
693,100.0,57.12121212121212
694,100.0,50.0
695,100.0,69.44444444444446
696,100.0,100.0
697,100.0,75.0
698,100.0,91.66666666666666
699,100.0,69.55555555555554
700,100.0,100.0
701,75.0,56.25
702,100.0,82.5
703,100.0,66.66666666666666
704,100.0,62.5
705,100.0,87.5
706,100.0,100.0
707,100.0,100.0
708,100.0,100.0
709,100.0,52.77777777777778
710,75.0,58.33333333333333
711,100.0,33.33333333333333
712,100.0,57.49999999999999
713,100.0,100.0
714,100.0,50.0
715,100.0,66.66666666666666
716,100.0,100.0
717,100.0,62.5
718,83.33333333333331,73.6111111111111
719,100.0,87.5
720,100.0,100.0
721,100.0,84.52380952380952
722,100.0,100.0
723,100.0,100.0
724,100.0,61.11111111111111
725,100.0,80.0
726,100.0,67.72727272727272
727,100.0,50.0
728,100.0,33.33333333333333
729,100.0,90.0
730,100.0,87.5
731,100.0,83.83333333333333
732,100.0,74.99999999999999
733,100.0,84.58333333333333
734,100.0,75.0
735,100.0,93.75
736,100.0,100.0
737,100.0,100.0
738,100.0,33.33333333333333
739,100.0,66.66666666666666
740,100.0,67.29166666666666
741,100.0,100.0
742,100.0,100.0
743,100.0,50.0
744,100.0,100.0
745,100.0,100.0
746,100.0,69.44444444444443
747,100.0,26.666666666666668
748,100.0,87.5
749,100.0,20.0
750,100.0,33.33333333333333
751,100.0,75.0
752,100.0,41.666666666666664
753,100.0,100.0
754,100.0,100.0
755,100.0,90.0
756,100.0,50.0
757,100.0,20.0
758,100.0,100.0
759,100.0,26.666666666666668
760,100.0,100.0
761,100.0,50.0
762,100.0,100.0
763,100.0,80.0
764,100.0,20.0
765,100.0,100.0
766,100.0,40.0
767,100.0,50.0
768,100.0,100.0
769,100.0,100.0
770,100.0,100.0
771,100.0,100.0
772,100.0,87.5
773,100.0,100.0
774,100.0,100.0
775,100.0,66.66666666666667
776,100.0,76.99999999999999
777,100.0,87.5
778,100.0,87.5
779,100.0,44.00000000000001
780,100.0,50.0
781,100.0,100.0
782,100.0,75.0
783,100.0,100.0
784,100.0,20.0
785,100.0,60.0
786,100.0,40.0
787,100.0,61.111111111111114
788,100.0,88.57142857142856
789,100.0,100.0
790,100.0,20.0
791,100.0,20.0
792,100.0,100.0
793,100.0,70.0
794,100.0,75.0
795,100.0,50.0
796,100.0,63.33333333333333
797,100.0,100.0
798,100.0,100.0
799,100.0,100.0
800,100.0,100.0
801,100.0,43.333333333333336
802,100.0,25.0
803,100.0,59.523809523809526
804,100.0,100.0
805,100.0,100.0
806,100.0,40.0
807,100.0,60.0
808,80.0,66.66666666666667
809,100.0,66.66666666666666
810,100.0,66.66666666666666
811,100.0,33.33333333333333
812,100.0,100.0
813,100.0,58.333333333333336
814,100.0,50.0
815,100.0,83.33333333333333
816,100.0,50.0
817,100.0,100.0
818,100.0,80.30303030303031
819,100.0,71.42857142857143
820,83.33333333333334,54.166666666666664
821,100.0,75.0
822,100.0,75.0
823,100.0,73.33333333333334
824,100.0,73.95833333333333
825,100.0,100.0
826,87.5,57.29166666666667
827,100.0,61.11111111111111
828,100.0,100.0
829,100.0,100.0
830,89.47368421052632,69.73684210526316
831,100.0,51.66666666666667
832,100.0,100.0
833,100.0,53.333333333333336
834,100.0,61.11111111111111
835,100.0,58.33333333333333
836,100.0,61.11111111111111
837,100.0,40.0
838,100.0,20.0
839,100.0,100.0
840,100.0,100.0
841,100.0,50.0
842,100.0,75.0
843,100.0,66.66666666666666
844,100.0,64.58333333333333
845,100.0,61.90476190476192
846,100.0,72.91666666666666
847,100.0,100.0
848,100.0,83.33333333333331
849,100.0,75.0
850,100.0,90.625
851,100.0,83.33333333333334
852,100.0,100.0
853,100.0,100.0
854,100.0,100.0
855,100.0,100.0
856,100.0,88.88888888888889
857,100.0,33.33333333333333
858,100.0,100.0
859,100.0,55.55555555555555
860,100.0,73.33333333333334
861,100.0,73.33333333333333
862,100.0,100.0
863,100.0,80.0
864,100.0,80.0
865,100.0,91.42857142857143
866,90.0,73.5
867,100.0,75.0
868,100.0,92.16666666666666
869,100.0,83.33333333333333
870,90.0,78.0
871,100.0,73.51851851851852
872,100.0,80.0
873,100.0,83.33333333333334
874,100.0,57.58333333333332
875,100.0,66.66666666666666
876,100.0,83.33333333333333
877,100.0,75.0
878,100.0,64.58333333333334
879,100.0,76.66666666666666
880,100.0,100.0
881,100.0,40.0
882,100.0,83.33333333333333
883,100.0,59.14285714285713
884,93.75,74.27083333333333
885,50.0,50.0
886,100.0,73.33333333333334
887,100.0,100.0
888,100.0,75.0
889,100.0,100.0
890,100.0,100.0
891,100.0,50.0
892,100.0,50.0
893,100.0,50.0
894,100.0,100.0
895,100.0,75.0
896,100.0,75.0
897,100.0,50.0
898,100.0,75.0
899,100.0,33.33333333333333
900,100.0,57.08333333333333
901,100.0,75.0
902,100.0,100.0
903,100.0,60.0
904,100.0,50.0
905,100.0,26.666666666666668
906,100.0,50.0
907,100.0,70.0
908,100.0,33.33333333333333
909,100.0,58.333333333333336
910,100.0,83.33333333333334
911,100.0,83.33333333333334
912,100.0,62.5
913,100.0,75.0
914,100.0,65.0
915,100.0,75.0
916,100.0,100.0
917,100.0,37.5
918,100.0,35.0
919,100.0,83.33333333333334
920,100.0,25.0
921,100.0,100.0
922,100.0,83.33333333333333
923,100.0,50.0
924,100.0,50.0
925,100.0,49.58333333333333
926,100.0,33.33333333333333
927,100.0,66.66666666666666
928,100.0,64.58333333333333
929,100.0,75.0
930,100.0,90.47619047619048
931,100.0,62.5
932,100.0,50.0
933,90.9090909090909,79.54545454545455
934,100.0,95.0
935,100.0,100.0
936,100.0,100.0
937,100.0,100.0
938,100.0,50.0
939,100.0,100.0
940,100.0,100.0
941,100.0,82.5
942,93.33333333333334,74.11111111111113
943,100.0,76.94444444444444
944,100.0,75.0
945,100.0,83.33333333333334
946,100.0,100.0
947,100.0,100.0
948,100.0,100.0
949,100.0,71.66666666666667
950,100.0,100.0
951,100.0,83.33333333333333
952,100.0,80.0
953,100.0,75.0
954,100.0,100.0
955,100.0,66.66666666666666
956,100.0,100.0
957,100.0,100.0
958,100.0,34.444444444444436
959,100.0,56.666666666666664
960,100.0,66.66666666666666
961,100.0,70.83333333333333
962,100.0,83.33333333333334
963,100.0,90.47619047619048
964,100.0,50.0
965,100.0,50.0
966,100.0,61.11111111111111
967,100.0,20.0
968,100.0,44.44444444444444
969,100.0,61.11111111111111
970,100.0,50.0
971,100.0,81.25
972,100.0,100.0
973,100.0,100.0
974,100.0,50.0
975,100.0,100.0
976,100.0,100.0
977,100.0,60.0
978,100.0,100.0
979,100.0,37.5
980,100.0,100.0
981,100.0,70.0
982,100.0,70.0
983,100.0,74.79166666666666
984,100.0,73.33333333333334
985,100.0,74.72222222222223
986,100.0,100.0
987,100.0,83.33333333333333
988,100.0,100.0
989,100.0,100.0
990,100.0,83.33333333333334
991,100.0,73.33333333333333
992,100.0,75.0
993,100.0,100.0
994,100.0,100.0
995,100.0,45.83333333333333
996,100.0,33.33333333333333
997,100.0,100.0
998,100.0,50.0
999,100.0,80.0
1000,100.0,74.0
1001,100.0,62.66666666666667
1002,100.0,50.0
1003,100.0,79.16666666666666
1004,66.66666666666666,50.0
1005,100.0,53.529411764705884
1006,100.0,59.00000000000001
1007,100.0,100.0
1008,100.0,64.0
1009,100.0,45.55555555555556
1010,100.0,100.0
1011,100.0,48.33333333333334
1012,100.0,79.0
1013,100.0,75.0
1014,100.0,72.38095238095238
1015,100.0,62.5
1016,90.0,66.16666666666667
1017,100.0,66.66666666666666
1018,100.0,66.66666666666666
1019,100.0,100.0
1020,100.0,100.0
1021,100.0,62.14285714285713
1022,100.0,77.16666666666667
1023,100.0,76.33333333333333
1024,100.0,75.0
1025,100.0,70.83333333333334
1026,50.0,50.0
1027,100.0,66.0
1028,100.0,72.22222222222221
1029,100.0,83.33333333333333
1030,100.0,75.0
1031,100.0,80.0
1032,100.0,25.0
1033,100.0,100.0
1034,100.0,100.0
1035,100.0,100.0
1036,100.0,75.0
1037,100.0,100.0
1038,100.0,66.66666666666666
1039,100.0,96.66666666666667
1040,100.0,84.375
1041,100.0,100.0
1042,100.0,33.33333333333333
1043,100.0,100.0
1044,100.0,97.14285714285714
1045,100.0,60.0
1046,100.0,100.0
1047,100.0,100.0
1048,100.0,61.33333333333333
1049,100.0,50.0
1050,100.0,70.0
1051,100.0,77.77777777777779
1052,100.0,83.33333333333334
1053,100.0,20.0
1054,100.0,58.333333333333336
1055,100.0,33.33333333333333
1056,100.0,44.44444444444444
1057,100.0,75.0
1058,100.0,100.0
1059,100.0,75.625
1060,100.0,95.0
1061,100.0,100.0
1062,100.0,100.0
1063,100.0,90.0
1064,100.0,100.0
1065,100.0,100.0
1066,100.0,85.0
1067,100.0,83.33333333333334
1068,100.0,64.81481481481481
1069,100.0,77.77777777777779
1070,100.0,100.0
1071,100.0,100.0
1072,100.0,90.0
1073,100.0,70.0
1074,100.0,100.0
1075,100.0,77.77777777777779
1076,100.0,83.33333333333334
1077,100.0,75.0
1078,100.0,100.0
1079,100.0,50.0
1080,100.0,75.0
1081,100.0,35.0
1082,100.0,50.0
1083,100.0,61.19047619047618
1084,100.0,64.44444444444444
1085,100.0,85.0
1086,100.0,50.0
1087,100.0,100.0
1088,100.0,100.0
1089,100.0,75.0
1090,100.0,100.0
1091,100.0,100.0
1092,100.0,50.0
1093,100.0,65.0
1094,100.0,83.33333333333334
1095,100.0,75.0
1096,100.0,100.0
1097,100.0,80.0
1098,100.0,100.0
1099,100.0,73.33333333333334
1100,100.0,100.0
1101,100.0,68.0
1102,100.0,96.0
1103,100.0,100.0
1104,100.0,75.0
1105,100.0,74.16666666666667
1106,75.0,70.0
1107,100.0,87.5
1108,100.0,65.83333333333333
1109,100.0,30.000000000000004
1110,100.0,54.0
1111,100.0,73.33333333333334
1112,100.0,65.0
1113,100.0,36.11111111111111
1114,100.0,100.0
1115,100.0,83.33333333333334
1116,100.0,75.0
1117,100.0,68.5897435897436
1118,100.0,83.33333333333334
1119,100.0,75.0
1120,100.0,75.0
1121,100.0,73.33333333333333
1122,100.0,58.33333333333333
1123,80.0,65.0
1124,100.0,52.22222222222223
1125,100.0,66.66666666666666
1126,83.33333333333334,71.66666666666669
1127,100.0,100.0
1128,100.0,100.0
1129,100.0,100.0
1130,100.0,20.0
1131,100.0,100.0
1132,100.0,73.8095238095238
1133,100.0,67.66666666666666
1134,100.0,30.555555555555554
1135,100.0,77.3076923076923
1136,100.0,79.16666666666666
1137,100.0,100.0
1138,100.0,96.66666666666667
1139,100.0,68.88888888888889
1140,100.0,61.11111111111111
1141,100.0,83.33333333333333
1142,100.0,100.0
1143,100.0,100.0
1144,100.0,87.5
1145,100.0,54.66666666666667
1146,100.0,81.48148148148148
1147,100.0,87.5
1148,100.0,55.55555555555555
