,Relacao Bloco,Relacao Base Toda
1236,100.0,66.66666666666666
1237,100.0,100.0
1238,100.0,25.0
1239,100.0,100.0
1240,100.0,77.77777777777777
1241,100.0,100.0
1242,100.0,100.0
1243,100.0,100.0
1244,100.0,68.75
1245,100.0,100.0
1246,100.0,33.33333333333333
1247,100.0,90.0
1248,100.0,83.33333333333334
1249,100.0,100.0
1250,100.0,100.0
1251,100.0,80.0
1252,100.0,75.0
1253,100.0,100.0
1254,100.0,50.0
1255,100.0,100.0
1256,100.0,100.0
1257,100.0,100.0
1258,100.0,75.0
1259,100.0,58.333333333333336
1260,100.0,100.0
1261,100.0,90.0
1262,100.0,66.66666666666666
1263,100.0,100.0
1264,100.0,100.0
1265,100.0,100.0
1266,100.0,100.0
1267,100.0,75.0
1268,100.0,66.66666666666666
1269,100.0,100.0
1270,100.0,100.0
1271,100.0,66.66666666666666
1272,100.0,100.0
1273,100.0,100.0
1274,100.0,100.0
1275,100.0,61.11111111111111
1276,100.0,50.0
1277,100.0,100.0
1278,100.0,100.0
1279,100.0,75.0
1280,100.0,100.0
1281,100.0,75.0
1282,100.0,100.0
1283,100.0,83.33333333333333
1284,100.0,100.0
1285,100.0,100.0
1286,100.0,66.66666666666666
1287,100.0,100.0
1288,83.33333333333334,66.66666666666666
1289,100.0,100.0
1290,100.0,83.33333333333334
1291,100.0,100.0
1292,100.0,100.0
1293,100.0,75.0
1294,100.0,100.0
1295,100.0,100.0
1296,100.0,50.0
1297,100.0,41.666666666666664
1298,100.0,66.66666666666666
1299,100.0,100.0
1300,100.0,50.0
1301,100.0,66.66666666666666
1302,100.0,100.0
1303,100.0,100.0
1304,100.0,100.0
1305,100.0,50.0
1306,100.0,100.0
1307,100.0,66.66666666666666
1308,100.0,66.66666666666666
1309,100.0,100.0
1310,100.0,61.11111111111111
1311,100.0,50.0
1312,100.0,100.0
1313,100.0,100.0
1314,100.0,100.0
1315,100.0,100.0
1316,100.0,100.0
1317,100.0,75.0
1318,100.0,100.0
1319,100.0,62.5
1320,100.0,100.0
1321,100.0,100.0
1322,100.0,87.5
1323,100.0,100.0
1324,100.0,100.0
1325,100.0,100.0
1326,100.0,50.0
1327,100.0,100.0
1328,75.0,54.166666666666664
1329,100.0,100.0
1330,100.0,83.33333333333334
1331,100.0,83.33333333333334
1332,100.0,100.0
1333,100.0,55.55555555555555
1334,100.0,90.74074074074073
1335,100.0,85.71428571428571
1336,100.0,81.94444444444446
1337,100.0,69.04761904761905
1338,100.0,92.59259259259258
1339,100.0,58.333333333333336
1340,100.0,87.03703703703705
1341,100.0,70.0
1342,100.0,71.66666666666666
1343,100.0,100.0
1344,100.0,75.0
1345,100.0,80.76923076923077
1346,100.0,81.42857142857143
1347,100.0,100.0
1348,100.0,75.0
1349,100.0,100.0
1350,100.0,100.0
1351,100.0,83.33333333333334
1352,100.0,100.0
1353,100.0,50.0
1354,100.0,100.0
1355,100.0,66.66666666666666
1356,100.0,100.0
1357,100.0,100.0
1358,100.0,50.0
1359,100.0,100.0
1360,100.0,75.0
1361,100.0,90.0
1362,100.0,90.0
1363,100.0,50.0
1364,100.0,81.25
1365,100.0,100.0
1366,100.0,100.0
1367,100.0,100.0
1368,100.0,66.66666666666666
1369,100.0,100.0
1370,100.0,100.0
1371,100.0,75.0
1372,100.0,88.88888888888889
1373,100.0,83.33333333333333
1374,100.0,100.0
1375,100.0,83.33333333333334
1376,100.0,50.0
1377,100.0,50.0
1378,100.0,100.0
1379,100.0,100.0
1380,100.0,33.33333333333333
1381,100.0,100.0
1382,100.0,100.0
1383,100.0,100.0
1384,100.0,66.66666666666666
1385,100.0,90.0
1386,100.0,66.66666666666666
1387,100.0,100.0
1388,100.0,100.0
1389,100.0,100.0
1390,100.0,100.0
1391,100.0,66.66666666666666
1392,100.0,100.0
1393,100.0,66.66666666666666
1394,100.0,100.0
1395,100.0,100.0
1396,100.0,100.0
1397,100.0,100.0
1398,100.0,100.0
1399,100.0,90.0
1400,100.0,100.0
1401,100.0,87.5
1402,100.0,100.0
1403,100.0,75.0
1404,100.0,75.0
1405,100.0,89.39393939393938
1406,100.0,75.0
1407,100.0,79.16666666666666
1408,100.0,90.0
1409,100.0,33.33333333333333
1410,100.0,100.0
1411,100.0,80.55555555555554
1412,100.0,90.0
1413,100.0,93.75
1414,100.0,83.33333333333334
1415,100.0,33.33333333333333
1416,100.0,100.0
1417,100.0,100.0
1418,100.0,100.0
1419,100.0,100.0
1420,100.0,75.0
1421,100.0,83.33333333333334
1422,100.0,61.11111111111111
1423,100.0,100.0
1424,100.0,75.0
1425,100.0,90.0
1426,100.0,100.0
1427,100.0,61.11111111111111
1428,100.0,100.0
1429,100.0,75.0
1430,100.0,66.66666666666666
1431,100.0,92.59259259259258
1432,100.0,83.33333333333334
1433,100.0,100.0
1434,100.0,100.0
1435,100.0,50.0
1436,100.0,87.5
1437,100.0,87.5
1438,100.0,50.0
1439,100.0,75.0
1440,100.0,100.0
1441,100.0,76.66666666666667
1442,100.0,83.33333333333334
1443,100.0,87.5
1444,100.0,100.0
1445,100.0,87.5
1446,100.0,41.666666666666664
1447,100.0,100.0
1448,100.0,100.0
1449,100.0,100.0
1450,100.0,75.0
1451,100.0,100.0
1452,100.0,100.0
1453,100.0,100.0
1454,100.0,50.0
1455,100.0,100.0
1456,100.0,100.0
1457,100.0,66.66666666666666
1458,100.0,58.33333333333333
1459,100.0,100.0
1460,100.0,100.0
1461,100.0,100.0
1462,100.0,100.0
1463,100.0,100.0
1464,100.0,100.0
1465,100.0,100.0
1466,100.0,75.0
1467,100.0,100.0
1468,100.0,100.0
1469,100.0,100.0
1470,100.0,91.66666666666666
1471,100.0,100.0
1472,100.0,100.0
1473,100.0,76.66666666666666
1474,100.0,61.11111111111111
1475,100.0,100.0
1476,100.0,100.0
1477,100.0,100.0
1478,100.0,83.33333333333334
1479,100.0,100.0
1480,100.0,100.0
1481,100.0,66.66666666666666
1482,100.0,83.33333333333334
1483,100.0,100.0
1484,100.0,87.5
1485,100.0,100.0
1486,100.0,50.0
1487,100.0,100.0
1488,100.0,100.0
1489,100.0,100.0
1490,100.0,100.0
1491,100.0,100.0
1492,100.0,100.0
1493,100.0,100.0
1494,100.0,100.0
1495,100.0,100.0
1496,100.0,100.0
1497,100.0,50.0
1498,100.0,83.33333333333334
1499,100.0,100.0
1500,100.0,50.0
1501,100.0,100.0
1502,100.0,100.0
1503,100.0,50.0
1504,100.0,25.0
1505,100.0,100.0
1506,100.0,100.0
1507,100.0,100.0
1508,100.0,73.6111111111111
1509,100.0,66.66666666666666
1510,100.0,100.0
1511,100.0,100.0
1512,100.0,87.5
1513,100.0,100.0
1514,100.0,33.33333333333333
1515,100.0,87.5
1516,100.0,100.0
1517,100.0,85.71428571428571
1518,100.0,88.88888888888889
1519,100.0,100.0
1520,100.0,100.0
1521,100.0,83.33333333333334
1522,100.0,75.0
1523,100.0,75.0
1524,100.0,100.0
1525,100.0,50.0
1526,100.0,83.33333333333333
1527,100.0,100.0
1528,100.0,100.0
1529,100.0,75.0
1530,100.0,50.0
1531,100.0,50.0
1532,100.0,100.0
1533,100.0,83.33333333333334
1534,100.0,83.33333333333334
1535,100.0,100.0
1536,100.0,100.0
1537,100.0,100.0
1538,100.0,50.0
1539,100.0,100.0
1540,100.0,33.33333333333333
1541,100.0,100.0
1542,100.0,100.0
1543,100.0,50.0
1544,100.0,50.0
1545,100.0,100.0
1546,100.0,72.22222222222221
1547,100.0,91.66666666666666
1548,100.0,100.0
1549,100.0,50.0
1550,100.0,100.0
1551,100.0,100.0
1552,100.0,100.0
1553,83.33333333333334,75.0
1554,100.0,100.0
1555,100.0,100.0
1556,100.0,100.0
1557,100.0,50.0
1558,100.0,100.0
1559,100.0,100.0
1560,100.0,100.0
1561,100.0,33.33333333333333
1562,100.0,100.0
1563,100.0,75.0
1564,100.0,50.0
1565,100.0,100.0
1566,100.0,66.66666666666666
1567,100.0,100.0
1568,100.0,100.0
1569,100.0,100.0
1570,100.0,100.0
1571,100.0,100.0
1572,100.0,87.5
1573,100.0,100.0
1574,100.0,50.0
1575,100.0,100.0
1576,100.0,50.0
1577,100.0,83.33333333333334
1578,100.0,75.0
1579,100.0,61.11111111111111
1580,100.0,100.0
1581,100.0,66.66666666666666
1582,100.0,100.0
1583,100.0,100.0
1584,100.0,50.0
1585,100.0,50.0
1586,100.0,100.0
1587,100.0,87.5
1588,100.0,75.0
1589,100.0,50.0
1590,100.0,100.0
1591,100.0,58.33333333333333
1592,100.0,75.0
1593,100.0,100.0
1594,100.0,83.33333333333334
1595,100.0,100.0
1596,100.0,50.0
1597,100.0,100.0
1598,100.0,80.0
1599,100.0,33.33333333333333
1600,100.0,83.33333333333334
1601,100.0,33.33333333333333
1602,100.0,50.0
1603,100.0,50.0
1604,100.0,50.0
1605,100.0,33.33333333333333
1606,100.0,87.5
1607,100.0,100.0
1608,100.0,100.0
1609,100.0,100.0
1610,100.0,100.0
1611,100.0,100.0
1612,100.0,100.0
1613,100.0,75.0
1614,100.0,100.0
1615,100.0,100.0
1616,100.0,100.0
1617,100.0,83.33333333333334
1618,100.0,87.5
1619,100.0,100.0
1620,100.0,75.0
1621,100.0,100.0
1622,100.0,100.0
1623,100.0,100.0
1624,100.0,75.0
1625,100.0,50.0
1626,100.0,85.71428571428571
1627,100.0,100.0
1628,100.0,100.0
1629,100.0,100.0
1630,100.0,75.0
1631,100.0,100.0
1632,100.0,100.0
1633,100.0,50.0
1634,100.0,100.0
1635,100.0,75.0
1636,100.0,25.0
1637,100.0,100.0
1638,100.0,50.0
1639,100.0,100.0
1640,100.0,50.0
1641,50.0,50.0
1642,100.0,100.0
1643,100.0,100.0
1644,100.0,100.0
1645,100.0,100.0
1646,100.0,100.0
1647,100.0,50.0
1648,100.0,100.0
1649,100.0,50.0
1650,100.0,100.0
1651,100.0,66.66666666666666
1652,100.0,83.33333333333334
1653,83.33333333333334,72.22222222222223
1654,100.0,87.5
1655,100.0,100.0
1656,100.0,79.16666666666666
1657,100.0,50.0
1658,100.0,100.0
1659,100.0,100.0
1660,100.0,100.0
1661,83.33333333333334,75.0
1662,100.0,87.5
1663,100.0,83.33333333333334
1664,100.0,83.33333333333334
1665,100.0,100.0
1666,100.0,100.0
1667,100.0,100.0
1668,100.0,100.0
1669,100.0,83.33333333333334
1670,100.0,66.66666666666666
1671,100.0,50.0
1672,100.0,50.0
1673,100.0,100.0
1674,100.0,50.0
1675,100.0,100.0
1676,100.0,100.0
1677,100.0,83.33333333333334
1678,100.0,100.0
1679,100.0,91.66666666666666
1680,100.0,100.0
1681,100.0,100.0
1682,100.0,75.0
1683,100.0,100.0
1684,100.0,100.0
1685,100.0,50.0
1686,100.0,83.33333333333334
1687,100.0,100.0
1688,100.0,100.0
1689,100.0,100.0
1690,100.0,100.0
1691,100.0,77.77777777777777
1692,100.0,76.66666666666667
1693,100.0,100.0
1694,100.0,100.0
1695,100.0,75.0
1696,100.0,100.0
1697,100.0,79.16666666666666
1698,75.0,75.0
1699,100.0,100.0
1700,100.0,100.0
1701,100.0,100.0
1702,100.0,44.44444444444444
1703,100.0,50.0
1704,100.0,100.0
1705,100.0,100.0
1706,100.0,80.55555555555554
1707,100.0,75.0
1708,100.0,88.88888888888889
1709,100.0,100.0
1710,100.0,83.33333333333333
1711,100.0,66.66666666666666
1712,100.0,88.09523809523809
1713,100.0,79.16666666666666
1714,100.0,100.0
1715,100.0,100.0
1716,100.0,100.0
1717,100.0,90.0
1718,100.0,50.0
1719,100.0,100.0
1720,100.0,100.0
1721,100.0,90.0
1722,100.0,100.0
1723,100.0,100.0
1724,100.0,87.5
1725,100.0,66.66666666666666
1726,100.0,83.33333333333333
1727,100.0,86.1111111111111
1728,100.0,100.0
1729,100.0,90.0
1730,100.0,83.33333333333334
1731,100.0,100.0
1732,75.0,75.0
1733,100.0,85.18518518518518
1734,100.0,50.0
1735,100.0,91.66666666666666
1736,85.71428571428571,71.42857142857143
1737,100.0,100.0
1738,100.0,50.0
1739,100.0,75.0
1740,100.0,100.0
1741,100.0,100.0
1742,100.0,100.0
1743,100.0,100.0
1744,100.0,100.0
1745,100.0,100.0
1746,100.0,100.0
1747,100.0,33.33333333333333
1748,100.0,100.0
1749,100.0,100.0
1750,100.0,45.83333333333333
1751,100.0,100.0
1752,100.0,50.0
1753,100.0,91.66666666666666
1754,100.0,100.0
1755,100.0,100.0
1756,100.0,100.0
1757,100.0,100.0
1758,100.0,100.0
1759,100.0,88.88888888888889
1760,100.0,50.0
1761,100.0,61.11111111111111
1762,100.0,100.0
1763,100.0,100.0
1764,100.0,75.0
1765,100.0,87.5
1766,100.0,100.0
1767,100.0,66.66666666666666
1768,100.0,100.0
1769,100.0,100.0
1770,100.0,100.0
1771,100.0,100.0
1772,100.0,100.0
1773,100.0,66.66666666666666
1774,100.0,100.0
1775,100.0,72.22222222222221
1776,100.0,78.84615384615385
1777,100.0,50.0
1778,100.0,55.55555555555555
1779,100.0,33.33333333333333
1780,100.0,91.66666666666666
1781,100.0,100.0
1782,100.0,100.0
1783,100.0,66.66666666666666
1784,100.0,100.0
1785,100.0,92.85714285714286
1786,100.0,77.08333333333333
1787,100.0,85.41666666666666
1788,100.0,86.66666666666666
1789,100.0,80.0
1790,100.0,66.66666666666666
1791,100.0,100.0
1792,75.0,54.166666666666664
1793,100.0,77.77777777777777
1794,100.0,100.0
1795,100.0,85.71428571428571
1796,100.0,91.66666666666666
1797,100.0,76.66666666666667
1798,100.0,100.0
1799,100.0,91.66666666666666
1800,100.0,100.0
1801,100.0,83.33333333333334
1802,100.0,100.0
1803,100.0,80.0
1804,100.0,100.0
1805,100.0,50.0
1806,100.0,75.0
1807,100.0,100.0
1808,100.0,100.0
1809,100.0,100.0
1810,100.0,100.0
1811,66.66666666666666,66.66666666666666
1812,100.0,100.0
1813,100.0,100.0
1814,100.0,100.0
1815,100.0,75.0
1816,100.0,100.0
1817,100.0,100.0
1818,100.0,100.0
1819,100.0,100.0
1820,100.0,83.33333333333334
1821,100.0,83.33333333333334
1822,100.0,87.5
1823,100.0,50.0
1824,100.0,50.0
1825,100.0,75.0
1826,100.0,100.0
1827,100.0,100.0
1828,100.0,83.33333333333333
1829,100.0,100.0
1830,100.0,100.0
1831,100.0,50.0
1832,100.0,50.0
1833,100.0,66.66666666666666
1834,100.0,100.0
1835,100.0,100.0
1836,100.0,62.5
1837,100.0,100.0
1838,100.0,100.0
1839,100.0,66.66666666666666
1840,100.0,100.0
1841,100.0,100.0
1842,100.0,87.5
1843,100.0,100.0
1844,100.0,25.0
1845,100.0,100.0
1846,100.0,100.0
1847,100.0,100.0
1848,100.0,80.0
1849,100.0,100.0
1850,100.0,77.77777777777779
1851,100.0,88.88888888888889
1852,100.0,50.0
1853,100.0,100.0
1854,100.0,100.0
1855,100.0,100.0
1856,100.0,100.0
1857,100.0,100.0
1858,100.0,100.0
1859,100.0,50.0
1860,100.0,100.0
1861,100.0,50.0
1862,100.0,100.0
1863,100.0,100.0
1864,100.0,83.33333333333334
1865,100.0,83.33333333333334
1866,100.0,71.66666666666667
1867,100.0,83.33333333333333
1868,100.0,50.0
1869,100.0,75.0
1870,100.0,50.0
1871,100.0,75.0
1872,100.0,100.0
1873,100.0,87.5
1874,100.0,100.0
1875,100.0,33.33333333333333
1876,100.0,100.0
1877,100.0,91.66666666666666
1878,100.0,100.0
1879,100.0,50.0
1880,100.0,100.0
1881,100.0,100.0
1882,100.0,100.0
1883,100.0,100.0
1884,100.0,50.0
1885,100.0,100.0
1886,100.0,86.36363636363636
1887,100.0,88.88888888888889
1888,100.0,100.0
1889,100.0,93.33333333333333
1890,100.0,100.0
1891,100.0,61.11111111111111
1892,100.0,50.0
1893,100.0,50.0
1894,100.0,100.0
1895,100.0,90.0
1896,100.0,100.0
1897,100.0,77.08333333333333
1898,100.0,85.0
1899,100.0,75.0
1900,100.0,90.74074074074073
1901,100.0,80.0
1902,100.0,83.33333333333334
1903,100.0,66.66666666666666
1904,100.0,100.0
1905,100.0,93.75
1906,100.0,100.0
1907,100.0,83.33333333333334
1908,100.0,100.0
1909,100.0,80.0
1910,100.0,89.39393939393938
1911,100.0,50.0
1912,100.0,75.0
1913,100.0,100.0
1914,100.0,71.42857142857143
1915,100.0,91.66666666666666
1916,100.0,100.0
1917,100.0,81.25
1918,100.0,100.0
1919,100.0,91.66666666666666
1920,100.0,78.57142857142857
1921,100.0,100.0
1922,100.0,75.0
1923,100.0,83.33333333333333
1924,100.0,76.19047619047619
1925,100.0,95.83333333333334
1926,100.0,80.55555555555554
1927,100.0,100.0
1928,100.0,100.0
1929,100.0,100.0
1930,100.0,100.0
1931,100.0,83.33333333333334
1932,100.0,95.23809523809524
1933,100.0,75.0
1934,100.0,100.0
1935,100.0,100.0
1936,100.0,90.0
1937,100.0,91.66666666666666
1938,100.0,93.33333333333333
1939,100.0,100.0
1940,100.0,100.0
1941,100.0,75.0
1942,100.0,100.0
1943,100.0,87.15277777777779
1944,100.0,100.0
1945,95.65217391304348,79.71014492753625
1946,100.0,100.0
1947,100.0,83.33333333333334
1948,100.0,100.0
1949,100.0,73.33333333333333
1950,100.0,93.33333333333333
1951,100.0,75.0
1952,100.0,77.77777777777777
1953,100.0,100.0
1954,100.0,91.66666666666666
1955,100.0,100.0
1956,100.0,100.0
1957,100.0,100.0
1958,100.0,76.66666666666666
1959,100.0,100.0
1960,100.0,100.0
1961,100.0,95.83333333333334
1962,100.0,62.5
1963,100.0,100.0
1964,100.0,92.85714285714286
1965,100.0,100.0
1966,100.0,83.33333333333334
1967,100.0,86.11111111111111
1968,100.0,88.88888888888889
1969,95.45454545454545,90.15151515151516
1970,100.0,61.11111111111111
1971,100.0,100.0
1972,100.0,91.66666666666666
1973,100.0,89.16666666666666
1974,100.0,83.33333333333333
1975,100.0,89.68253968253967
1976,100.0,81.25
1977,100.0,90.47619047619048
1978,100.0,83.33333333333334
1979,100.0,92.59259259259261
1980,100.0,100.0
1981,100.0,98.68421052631578
1982,100.0,100.0
1983,100.0,33.33333333333333
1984,100.0,100.0
1985,100.0,100.0
1986,100.0,100.0
1987,100.0,33.33333333333333
1988,100.0,100.0
1989,100.0,91.66666666666666
1990,100.0,100.0
1991,100.0,50.0
1992,100.0,100.0
1993,100.0,50.0
1994,100.0,100.0
1995,100.0,75.0
1996,100.0,33.33333333333333
1997,100.0,50.0
1998,100.0,33.33333333333333
1999,100.0,100.0
2000,100.0,100.0
2001,100.0,75.0
2002,100.0,83.33333333333334
2003,100.0,100.0
2004,100.0,33.33333333333333
2005,100.0,77.77777777777777
2006,100.0,50.0
2007,100.0,100.0
2008,100.0,33.33333333333333
2009,100.0,33.33333333333333
2010,100.0,100.0
2011,83.33333333333334,75.0
2012,100.0,83.33333333333334
2013,100.0,83.33333333333334
2014,100.0,76.66666666666666
2015,100.0,100.0
2016,100.0,100.0
2017,100.0,100.0
2018,100.0,100.0
2019,100.0,100.0
2020,100.0,83.33333333333334
2021,100.0,100.0
2022,100.0,100.0
2023,100.0,100.0
2024,100.0,86.66666666666667
2025,100.0,88.88888888888889
2026,100.0,100.0
2027,100.0,66.66666666666666
2028,100.0,83.33333333333334
2029,100.0,58.333333333333336
2030,100.0,100.0
2031,100.0,100.0
2032,100.0,93.18181818181817
2033,100.0,66.66666666666666
2034,100.0,100.0
2035,100.0,100.0
2036,100.0,87.5
2037,100.0,70.83333333333333
2038,100.0,100.0
2039,100.0,91.66666666666666
2040,100.0,87.5
2041,100.0,81.94444444444443
2042,100.0,75.0
2043,100.0,95.23809523809523
2044,100.0,91.66666666666666
2045,100.0,100.0
2046,100.0,85.55555555555556
2047,100.0,89.58333333333333
2048,100.0,100.0
2049,100.0,61.11111111111111
2050,100.0,93.33333333333333
2051,100.0,84.52380952380952
2052,100.0,79.16666666666666
2053,100.0,52.77777777777778
2054,100.0,77.77777777777779
2055,100.0,91.66666666666666
2056,100.0,85.71428571428571
2057,95.45454545454545,87.12121212121212
2058,100.0,100.0
2059,100.0,77.77777777777777
2060,100.0,100.0
2061,100.0,83.33333333333333
2062,100.0,86.36363636363636
2063,100.0,87.5
2064,100.0,87.5
2065,100.0,100.0
2066,100.0,100.0
2067,100.0,75.0
2068,100.0,87.5
2069,100.0,66.66666666666666
2070,100.0,100.0
2071,100.0,75.0
2072,100.0,87.5
2073,100.0,100.0
2074,100.0,83.33333333333334
2075,100.0,100.0
2076,100.0,100.0
2077,100.0,61.11111111111111
2078,100.0,100.0
2079,100.0,50.0
2080,100.0,50.0
2081,100.0,87.5
2082,100.0,83.33333333333334
2083,100.0,100.0
2084,100.0,100.0
2085,87.49999999999999,70.83333333333333
2086,100.0,85.71428571428571
2087,100.0,75.0
2088,100.0,100.0
2089,100.0,100.0
2090,100.0,50.0
2091,100.0,100.0
2092,100.0,100.0
2093,100.0,100.0
2094,100.0,100.0
2095,100.0,86.53846153846155
2096,100.0,100.0
2097,100.0,66.66666666666666
2098,100.0,100.0
2099,100.0,100.0
2100,100.0,75.0
2101,100.0,100.0
2102,100.0,100.0
2103,100.0,77.77777777777779
2104,100.0,100.0
2105,100.0,100.0
2106,100.0,75.0
2107,100.0,33.33333333333333
2108,100.0,100.0
2109,100.0,100.0
2110,100.0,100.0
2111,100.0,100.0
2112,100.0,100.0
2113,100.0,50.0
2114,100.0,100.0
2115,100.0,50.0
2116,100.0,77.77777777777777
2117,100.0,100.0
2118,100.0,77.77777777777779
2119,100.0,59.52380952380951
2120,100.0,72.61904761904762
2121,100.0,83.73015873015872
2122,100.0,75.0
2123,100.0,92.42424242424244
2124,100.0,61.90476190476192
2125,100.0,100.0
2126,100.0,75.75757575757575
2127,100.0,83.33333333333334
2128,100.0,100.0
2129,100.0,80.95238095238095
2130,100.0,100.0
2131,100.0,100.0
2132,100.0,100.0
2133,100.0,100.0
2134,100.0,100.0
2135,100.0,100.0
2136,100.0,100.0
2137,100.0,100.0
2138,100.0,83.33333333333333
2139,100.0,100.0
2140,100.0,85.41666666666666
2141,100.0,100.0
2142,100.0,83.33333333333334
2143,100.0,100.0
2144,100.0,88.88888888888889
2145,100.0,91.66666666666666
2146,100.0,33.33333333333333
2147,100.0,95.0
2148,100.0,75.0
2149,100.0,100.0
2150,100.0,100.0
2151,100.0,95.23809523809523
2152,100.0,75.0
2153,100.0,93.33333333333333
2154,100.0,100.0
2155,100.0,88.88888888888889
2156,100.0,100.0
2157,100.0,83.33333333333333
2158,100.0,88.88888888888889
2159,100.0,100.0
2160,100.0,93.75
2161,100.0,87.5
2162,100.0,93.33333333333333
2163,100.0,100.0
2164,100.0,100.0
2165,100.0,100.0
2166,100.0,100.0
2167,100.0,100.0
2168,100.0,100.0
2169,100.0,50.0
2170,100.0,75.0
2171,100.0,50.0
2172,100.0,75.0
2173,100.0,100.0
2174,100.0,100.0
2175,100.0,50.0
2176,100.0,100.0
2177,100.0,100.0
2178,100.0,100.0
2179,100.0,100.0
2180,100.0,100.0
2181,100.0,50.0
2182,100.0,100.0
2183,100.0,100.0
2184,100.0,100.0
2185,100.0,58.333333333333336
2186,100.0,50.0
2187,100.0,100.0
2188,100.0,79.16666666666666
2189,100.0,76.31578947368422
2190,100.0,75.0
2191,100.0,100.0
2192,100.0,83.33333333333334
2193,100.0,85.76923076923076
2194,100.0,93.75
2195,100.0,100.0
2196,100.0,33.33333333333333
2197,100.0,100.0
2198,100.0,100.0
2199,100.0,61.11111111111111
2200,100.0,50.0
2201,100.0,100.0
2202,100.0,100.0
2203,100.0,66.66666666666666
2204,100.0,75.0
2205,100.0,66.66666666666666
2206,100.0,100.0
2207,100.0,66.66666666666666
2208,100.0,100.0
2209,100.0,100.0
2210,100.0,100.0
2211,100.0,75.0
2212,100.0,100.0
2213,100.0,100.0
2214,100.0,100.0
2215,100.0,50.0
2216,100.0,100.0
2217,100.0,100.0
2218,100.0,75.0
2219,100.0,100.0
2220,100.0,50.0
2221,100.0,33.33333333333333
2222,100.0,100.0
2223,100.0,66.66666666666666
2224,100.0,100.0
2225,100.0,100.0
2226,100.0,100.0
2227,100.0,100.0
2228,100.0,100.0
2229,100.0,100.0
2230,100.0,100.0
2231,100.0,100.0
2232,100.0,100.0
2233,100.0,100.0
2234,100.0,50.0
2235,100.0,50.0
2236,100.0,100.0
2237,100.0,100.0
2238,100.0,100.0
2239,100.0,100.0
2240,100.0,100.0
2241,100.0,50.0
2242,100.0,100.0
2243,100.0,100.0
2244,100.0,100.0
2245,100.0,100.0
2246,100.0,100.0
2247,100.0,88.88888888888889
2248,100.0,100.0
2249,100.0,33.33333333333333
2250,100.0,100.0
2251,100.0,50.0
2252,100.0,100.0
2253,100.0,50.0
2254,100.0,100.0
2255,100.0,100.0
2256,100.0,66.66666666666666
2257,100.0,100.0
2258,100.0,100.0
2259,100.0,100.0
2260,100.0,100.0
2261,100.0,100.0
2262,100.0,100.0
2263,100.0,100.0
2264,100.0,77.77777777777777
2265,100.0,100.0
2266,100.0,100.0
2267,100.0,100.0
2268,100.0,100.0
2269,100.0,100.0
2270,100.0,75.0
2271,100.0,100.0
2272,100.0,100.0
2273,100.0,90.0
2274,100.0,100.0
2275,100.0,77.77777777777777
2276,100.0,100.0
2277,100.0,100.0
2278,100.0,100.0
2279,100.0,83.33333333333334
2280,100.0,100.0
2281,100.0,100.0
2282,100.0,100.0
2283,100.0,50.0
2284,100.0,75.0
2285,100.0,100.0
2286,100.0,77.77777777777777
2287,100.0,100.0
2288,100.0,50.0
2289,100.0,92.85714285714286
2290,100.0,100.0
2291,100.0,100.0
2292,100.0,83.33333333333334
2293,100.0,100.0
2294,100.0,100.0
2295,100.0,50.0
2296,100.0,100.0
2297,100.0,100.0
2298,100.0,50.0
2299,100.0,88.0952380952381
2300,100.0,91.66666666666666
2301,100.0,100.0
2302,100.0,100.0
2303,100.0,75.0
2304,100.0,100.0
2305,100.0,77.77777777777779
2306,100.0,100.0
2307,100.0,100.0
2308,100.0,100.0
2309,100.0,75.0
2310,100.0,75.0
2311,100.0,93.05555555555554
2312,100.0,100.0
2313,100.0,100.0
2314,100.0,91.66666666666666
2315,100.0,66.66666666666666
2316,100.0,61.11111111111111
2317,100.0,66.66666666666666
2318,100.0,100.0
2319,100.0,50.0
2320,100.0,100.0
2321,100.0,100.0
2322,100.0,33.33333333333333
2323,100.0,100.0
2324,100.0,100.0
2325,100.0,100.0
2326,100.0,100.0
2327,100.0,100.0
2328,100.0,100.0
2329,100.0,50.0
2330,100.0,66.66666666666666
2331,100.0,75.0
2332,100.0,87.5
2333,100.0,100.0
2334,100.0,100.0
2335,100.0,100.0
2336,100.0,93.75
2337,100.0,86.9047619047619
2338,100.0,100.0
2339,100.0,100.0
2340,100.0,77.77777777777779
2341,100.0,75.0
2342,100.0,100.0
2343,100.0,33.33333333333333
2344,100.0,100.0
2345,100.0,50.0
2346,100.0,75.0
2347,100.0,100.0
2348,100.0,94.44444444444443
2349,100.0,50.0
2350,100.0,83.33333333333334
2351,100.0,100.0
2352,100.0,83.33333333333333
2353,100.0,50.0
2354,100.0,75.0
2355,100.0,87.5
2356,50.0,37.5
2357,100.0,33.33333333333333
2358,100.0,50.0
2359,100.0,100.0
2360,100.0,100.0
2361,100.0,100.0
2362,100.0,100.0
2363,100.0,33.33333333333333
2364,100.0,100.0
2365,100.0,100.0
2366,100.0,100.0
2367,100.0,100.0
2368,100.0,75.0
2369,100.0,100.0
2370,100.0,100.0
2371,100.0,100.0
2372,100.0,100.0
2373,100.0,100.0
2374,100.0,100.0
2375,100.0,100.0
2376,100.0,100.0
2377,100.0,100.0
2378,100.0,100.0
2379,100.0,100.0
2380,100.0,100.0
2381,100.0,83.33333333333334
2382,100.0,100.0
2383,100.0,50.0
2384,50.0,37.5
2385,100.0,100.0
2386,100.0,100.0
